561594.60 614643.77 41.5
561594.01 614718.25 43.0
561595.06 615039.18 30.8
561594.17 617668.31 34.4
561594.89 617825.98 36.4
561595.15 617966.57 37.2
561594.20 618216.47 38.5
561595.09 618670.70 39.9
561592.89 618961.90 40.5
561593.15 619155.64 38.2
561595.22 619819.29 38.0
561595.61 619987.36 38.2
561593.45 620103.37 38.3
561593.74 620136.71 37.9
561595.55 620291.99 37.9
561593.87 620496.65 36.3
561594.10 620618.23 36.2
561594.07 620907.01 35.4
561594.56 621884.34 35.9
561595.25 622376.37 35.9
561598.04 617598.59 33.6
561598.11 618045.04 37.1
561595.91 618382.87 39.2
561598.07 618991.63 39.4
561597.29 619402.55 36.5
561597.42 619876.24 38.5
561597.16 619924.30 37.6
561597.78 620372.89 36.9
561596.01 620586.51 36.3
561598.07 620850.88 35.5
561597.02 621407.96 35.1
561596.40 621569.38 35.0
561597.32 621739.72 34.6
561601.13 614940.42 36.6
561600.21 617758.43 36.1
561600.90 617899.41 36.6
561599.65 619437.56 37.0
561599.58 619529.39 37.0
561599.71 619579.59 37.5
561601.62 619698.29 38.1
561600.14 620034.97 38.1
561600.86 620467.18 36.1
561599.35 620758.65 35.6
561600.86 621073.09 35.4
561600.08 621778.24 34.9
561603.55 617556.76 33.6
561603.49 618006.36 37.3
561604.44 618324.31 39.1
561602.86 618426.41 39.7
561603.32 618591.30 40.6
561604.57 619737.43 37.8
561601.85 620329.45 37.3
561602.14 621195.99 35.3
561603.29 622325.61 35.8
561602.96 622476.40 35.8
561606.83 614462.60 37.2
561606.24 614778.84 40.6
561606.67 615069.10 30.8
561607.00 617280.51 27.3
561606.15 617722.47 36.2
561606.74 617935.07 36.9
561605.26 618824.83 39.8
561607.03 618886.97 39.6
561606.21 618917.81 40.5
561605.06 619099.04 39.6
561605.26 619223.49 37.1
561606.70 619281.69 36.7
561605.16 620553.77 36.3
561607.23 620702.49 35.5
561606.08 620810.69 35.4
561606.90 621017.38 35.4
561606.11 621509.24 34.9
561606.64 621701.93 32.5
561607.72 622293.36 36.1
561608.41 614508.80 36.5
561608.77 614674.87 41.1
561608.93 614748.95 41.7
561610.34 614812.14 39.1
561608.24 615009.16 35.8
561609.13 617244.26 26.0
561610.25 617527.10 34.0
561609.39 618697.86 40.3
561609.95 619182.48 37.0
561610.15 619468.43 37.0
561608.31 620226.14 38.1
561608.38 620430.31 36.0
561608.31 621330.54 35.1
561612.61 614617.75 39.0
561612.67 614869.79 38.3
561612.97 614978.58 36.2
561613.23 617492.81 34.1
561611.69 618355.90 39.9
561611.20 618641.96 40.5
561611.36 618856.00 40.0
561613.59 619068.89 39.3
561613.79 619332.25 36.8
561611.66 619500.32 37.3
561611.36 620071.65 38.6
561613.10 620256.03 36.9
561611.72 620399.89 36.1
561611.56 621161.44 35.2
561613.03 621289.46 35.1
561611.16 621471.74 34.4
561611.53 621638.61 32.3
561615.07 614913.62 37.4
561616.38 618143.47 38.8
561616.12 618192.06 38.8
561614.31 618547.34 40.5
561614.48 620160.52 38.0
561616.74 620640.67 35.7
561614.28 620731.78 35.4
561616.64 620964.59 35.4
561614.25 621117.41 35.3
561614.02 621434.41 34.6
561615.73 622262.82 35.8
561614.38 622448.32 36.1
561619.17 615099.02 31.3
561619.69 617458.50 34.3
561617.96 618239.43 39.3
561617.10 618486.12 40.4
561617.27 619252.91 36.8
561619.63 619612.23 37.6
561619.50 619776.44 38.2
561618.91 619838.31 38.3
561617.27 619900.16 38.0
561618.09 620008.20 38.6
561619.37 620670.69 35.5
561618.05 621228.30 35.0
561617.23 621259.11 35.0
561618.42 622417.44 35.6
561621.43 614572.97 37.9
561621.01 617618.67 35.2
561621.27 617696.55 36.3
561622.52 618402.39 39.9
561621.63 618794.06 39.4
561620.48 619039.04 38.7
561620.35 619371.16 36.6
561621.30 619658.82 37.8
561621.66 619943.60 37.9
561621.83 620780.24 35.4
561620.35 621049.70 35.3
561624.68 617190.19 26.7
561624.62 617427.39 34.5
561624.98 617579.92 35.2
561624.22 617659.02 36.0
561624.12 618104.72 38.0
561625.01 618517.06 40.0
561625.50 619125.13 37.5
561625.27 619415.94 36.9
561623.96 620354.72 36.2
561623.44 620511.67 36.1
561623.47 620610.13 35.6
561623.34 621386.67 34.5
561625.01 621760.13 29.9
561623.01 622363.05 35.4
561628.68 614407.78 37.8
561627.44 614698.95 40.1
561628.06 615042.69 35.9
561627.83 615127.96 29.9
561628.23 617397.28 34.4
561627.54 617841.70 36.7
561627.14 617960.63 37.1
561625.93 618738.32 39.7
561626.52 618963.51 39.5
561628.06 619155.15 37.3
561628.62 619868.40 38.1
561628.36 619975.52 38.1
561626.91 621729.65 29.3
561629.83 614439.01 37.7
561630.00 614484.29 37.8
561629.37 614951.91 37.1
561630.95 617769.58 36.7
561631.21 617806.46 37.1
561628.85 617878.61 36.6
561630.92 618039.20 37.8
561630.59 620100.65 37.9
561629.34 620201.17 37.4
561631.80 620323.09 36.3
561630.82 620476.70 36.0
561629.73 620936.34 35.3
561631.64 621190.12 34.9
561628.98 621354.32 34.4
561629.47 621608.72 28.5
561628.91 621663.18 28.4
561631.87 614840.65 38.6
561633.90 617363.02 34.4
561633.02 617547.90 35.5
561632.98 617991.96 36.8
561633.21 618265.52 39.9
561633.77 618334.97 39.8
561633.64 619582.51 37.6
561632.82 619706.72 37.7
561633.38 620285.69 36.5
561632.85 620571.58 35.6
561633.41 622324.00 35.2
561635.51 614732.35 40.7
561637.28 615072.80 35.5
561636.66 617512.10 35.1
561636.13 618373.39 40.4
561634.92 618445.24 40.0
561637.51 618622.99 40.1
561636.20 618874.80 39.2
561634.85 618905.97 39.6
561636.89 619284.21 36.9
561636.66 619538.87 37.6
561635.11 619807.90 38.2
561636.59 620870.17 35.3
561636.79 621000.65 35.1
561634.82 621311.21 34.4
561636.76 621568.99 28.1
561636.53 621697.00 27.4
561639.58 614543.15 37.1
561639.35 614670.71 39.0
561638.82 617077.95 25.2
561640.00 617324.21 34.4
561639.61 617736.97 36.9
561639.74 618068.40 38.4
561638.13 618592.71 40.3
561639.08 618665.58 40.5
561638.36 618709.74 39.8
561638.10 618768.53 40.0
561640.27 618992.71 38.6
561639.35 619227.62 36.7
561638.20 619481.29 37.5
561639.61 621100.71 35.0
561637.97 622283.39 34.8
561642.79 614897.77 38.5
561643.81 614985.08 37.1
561643.48 615178.55 28.7
561641.68 617481.40 35.4
561643.74 618204.72 39.6
561641.84 618843.60 38.7
561642.69 619079.46 38.0
561643.35 619749.17 37.3
561642.63 620172.20 36.9
561643.02 620900.71 35.1
561641.38 621277.78 34.2
561643.19 621414.75 31.2
561641.64 622199.20 34.7
561641.81 622240.57 34.9
561645.42 617283.50 34.0
561646.01 618126.47 39.1
561645.38 618170.14 39.4
561645.58 618813.12 39.1
561646.17 619023.32 38.1
561646.53 619191.99 37.0
561645.32 619324.86 36.8
561646.01 619387.17 37.7
561645.84 620131.13 37.2
561646.50 620418.17 35.9
561644.99 620535.36 35.6
561646.47 620743.96 35.4
561646.17 621068.17 34.9
561643.84 621139.49 34.7
561644.63 621245.92 34.2
561645.25 621535.88 26.7
561649.48 614593.38 38.5
561648.21 614640.03 38.2
561647.75 615019.26 36.5
561648.96 615105.84 35.1
561648.50 617448.16 35.4
561649.48 617599.54 36.3
561648.27 618302.19 39.3
561649.52 619256.13 37.2
561647.48 619442.38 37.3
561649.42 619780.74 37.5
561647.48 620068.86 37.8
561649.75 620628.83 35.4
561647.58 620842.15 35.1
561647.91 620972.14 35.0
561648.86 621037.03 34.7
561647.39 621635.92 25.3
561652.44 614770.64 40.6
561652.08 617241.73 34.1
561650.21 617680.08 37.0
561651.29 618016.43 38.0
561651.62 619509.94 38.1
561651.45 619675.45 37.5
561651.78 620225.88 36.4
561651.13 621213.57 34.1
561651.52 621464.13 27.3
561651.52 622161.54 34.8
561654.37 614801.12 39.9
561655.36 615148.13 34.1
561655.16 615236.91 23.5
561654.44 617416.47 35.0
561654.50 617569.72 36.8
561655.06 618523.26 40.2
561655.78 619354.75 37.4
561655.06 620003.21 37.8
561653.32 620036.44 37.7
561653.75 620804.49 35.1
561655.59 622127.88 34.5
561656.80 614467.16 38.1
561658.41 614711.65 38.5
561658.77 615205.09 30.7
561656.74 617011.06 26.2
561658.02 617384.05 34.7
561657.39 617709.28 37.4
561658.74 617874.28 37.2
561657.42 617913.81 37.3
561657.36 619144.02 37.2
561657.33 619941.04 38.1
561657.13 620491.66 35.7
561658.47 620711.31 35.2
561657.10 621172.63 34.1
561657.75 621503.57 25.4
561656.70 621592.54 24.2
561659.89 614397.71 37.6
561659.98 614926.61 38.6
561659.89 614957.58 38.0
561661.76 617181.23 33.5
561660.97 617767.68 37.6
561659.23 618475.98 39.8
561661.23 618643.50 39.7
561659.59 618958.43 38.2
561660.64 619562.79 37.8
561660.61 620095.86 37.1
561660.11 620341.73 36.0
561659.89 620775.06 35.0
561660.34 620944.25 34.7
561661.33 622085.75 34.1
561664.05 614503.38 37.4
561662.25 617211.97 34.3
561663.59 617345.96 34.9
561664.51 618086.94 39.1
561661.92 618244.26 39.7
561664.31 618572.99 39.4
561663.07 618690.45 39.5
561663.26 618925.78 38.5
561664.68 619296.65 37.2
561662.51 619647.17 37.2
561664.22 620293.69 36.1
561662.15 620461.97 35.8
561664.45 620567.84 35.8
561662.81 620681.26 35.1
561661.85 622042.54 33.9
561667.27 614437.87 37.3
561665.82 614742.82 38.7
561667.17 615055.84 36.6
561666.41 617146.29 33.2
561666.09 617307.38 34.9
561666.32 617533.82 36.5
561665.99 618046.52 38.5
561666.48 618405.41 39.4
561665.76 618445.63 39.3
561667.07 618720.67 39.1
561667.37 619097.90 37.3
561666.02 619466.66 38.0
561665.95 619838.08 38.3
561667.46 620154.78 36.4
561667.69 620191.33 36.4
561665.33 620256.13 36.3
561665.46 620383.46 35.8
561665.89 621117.97 33.8
561665.95 621434.57 24.9
561665.73 621559.60 23.0
561666.12 621999.01 33.5
561670.25 614548.20 37.7
561669.20 614665.06 37.2
561669.76 615280.81 23.3
561669.53 617636.74 36.7
561669.14 617983.72 37.7
561668.78 618365.68 39.7
561669.79 618614.20 39.2
561668.68 618762.30 39.3
561667.99 618893.37 38.4
561669.07 619003.44 37.9
561670.45 619063.38 37.6
561669.40 619217.25 37.2
561669.76 619913.67 37.9
561669.89 620914.66 34.5
561668.65 620995.50 34.3
561669.27 621087.39 33.8
561668.09 621396.78 25.2
561670.74 621896.51 31.0
561670.97 614874.77 38.9
561673.24 614997.15 37.4
561672.52 617106.50 33.1
561673.80 617267.62 34.9
561671.24 617467.88 36.4
561671.89 617498.75 36.3
561671.89 618332.25 39.9
561672.58 619725.35 37.0
561673.70 619755.57 37.4
561670.88 619971.35 37.5
561672.58 620601.80 35.4
561670.97 621962.16 33.3
561675.24 615124.74 36.5
561674.98 615177.86 35.0
561676.03 616923.75 27.0
561676.19 618160.56 40.4
561676.42 618544.78 39.0
561675.96 619797.27 38.0
561674.19 619873.78 38.0
561675.08 620123.45 36.3
561675.47 620645.43 35.0
561675.47 620867.91 34.4
561675.01 621056.91 33.6
561675.63 621862.03 27.8
561674.16 621931.58 31.9
561678.52 614577.40 38.3
561678.45 614608.57 38.8
561678.78 615027.63 36.8
561678.45 617066.63 33.0
561678.72 617435.10 36.4
561678.72 617808.20 37.5
561677.24 617842.98 37.3
561679.50 617940.15 38.0
561677.24 618127.69 39.8
561678.06 618280.11 39.4
561678.45 618831.95 38.0
561677.34 619033.23 37.3
561679.60 619499.11 37.4
561679.31 619530.83 37.5
561679.50 619616.40 37.1
561678.88 620054.09 36.9
561677.54 620518.33 35.5
561677.96 620836.34 34.5
561677.24 621351.27 24.4
561678.78 621482.11 21.7
561677.40 621528.34 21.0
561677.70 621828.60 24.6
561680.46 615093.28 36.3
561681.70 615251.58 32.0
561680.19 617666.86 36.7
561680.03 617738.19 37.0
561680.95 620022.14 37.1
561680.55 620744.74 34.7
561680.36 621023.29 33.3
561680.26 621312.69 24.6
561683.41 614692.20 39.3
561684.75 614788.72 38.5
561685.15 615220.87 34.4
561684.03 617032.87 33.0
561682.92 617235.66 34.9
561683.80 617583.53 36.4
561683.02 617894.88 38.2
561684.72 618009.64 38.3
561683.84 618665.09 39.2
561683.34 618866.04 37.6
561685.57 618977.78 37.4
561685.11 619179.95 37.5
561684.29 619401.11 37.3
561684.26 620805.34 34.5
561683.15 621794.64 22.4
561687.41 614522.77 37.2
561687.21 614831.66 39.5
561687.81 614939.34 39.0
561688.03 614970.02 39.0
561687.90 617003.02 32.6
561687.08 617368.08 36.1
561688.49 618515.61 38.2
561685.94 620326.01 35.8
561686.53 620480.70 35.4
561687.21 620547.14 35.0
561686.82 620966.56 33.4
561691.48 614400.56 36.5
561690.20 614457.48 37.3
561690.46 614722.51 38.7
561691.15 615151.84 36.8
561690.23 615331.04 23.3
561690.07 617166.01 34.7
561690.27 617197.51 34.8
561690.13 618195.76 40.0
561690.36 618467.71 38.6
561690.73 618785.26 38.1
561689.84 618945.27 37.5
561691.05 619678.96 37.2
561690.23 619942.25 37.0
561690.27 620086.31 36.3
561689.87 620713.38 34.6
561690.95 621232.50 24.2
561689.87 621278.27 23.7
561694.56 615300.23 30.3
561692.56 617129.10 34.5
561693.45 618423.13 38.5
561693.15 618583.95 38.4
561692.14 618913.68 37.4
561694.60 619131.26 37.6
561693.61 619307.84 37.6
561693.64 619350.62 37.4
561693.68 619451.60 37.5
561694.17 619991.79 36.7
561694.30 620228.21 36.0
561692.92 620412.33 35.6
561692.46 620578.73 34.9
561693.32 620773.12 34.5
561692.96 620935.75 33.4
561693.78 621199.93 24.5
561692.96 621414.46 20.6
561697.02 615063.59 37.5
561696.43 616951.90 32.4
561696.24 617305.64 35.0
561696.56 618047.90 38.7
561694.86 618078.97 39.6
561696.89 618314.60 39.5
561695.09 618743.47 38.2
561694.89 619824.27 37.8
561696.14 620260.62 35.8
561696.14 620293.50 35.7
561695.09 620365.94 35.7
561697.61 620670.53 34.6
561695.12 621148.91 25.8
561694.86 621380.86 21.2
561698.47 614657.58 37.8
561700.70 614760.44 38.7
561698.73 617089.63 34.4
561699.19 617863.94 38.0
561699.48 618637.30 38.5
561698.93 618693.34 38.5
561700.04 619100.45 37.3
561699.75 619242.91 37.3
561700.27 619275.95 37.3
561698.80 619584.90 37.6
561700.31 619739.56 37.1
561700.63 619911.41 37.2
561699.19 620176.73 36.3
561698.60 620618.40 34.7
561699.16 620894.84 33.5
561703.13 615004.92 39.1
561702.60 615192.46 37.0
561703.13 615358.47 24.2
561702.77 616909.25 32.4
561703.49 617341.24 36.2
561703.16 617687.53 37.0
561702.08 617766.66 37.9
561700.90 617964.01 38.3
561701.39 618373.82 38.6
561702.96 619554.85 37.1
561702.90 621333.85 20.7
561701.03 621671.74 17.3
561703.85 614556.60 37.3
561704.90 614592.62 37.3
561706.01 615118.44 37.7
561706.18 615269.00 35.1
561705.69 617261.61 35.6
561705.46 617648.88 37.0
561706.41 617914.96 38.5
561704.70 618343.57 38.9
561704.54 619053.05 37.6
561704.77 619770.70 37.5
561704.83 620860.56 33.5
561708.31 614625.40 38.6
561707.33 614862.04 37.7
561707.42 614893.08 38.5
561708.77 616868.11 32.2
561709.49 616979.95 34.1
561709.59 617053.54 34.7
561707.65 617717.98 37.5
561708.74 617802.88 38.0
561708.44 618219.71 39.3
561708.38 618261.64 39.3
561707.13 618551.08 38.1
561709.16 618820.01 37.4
561707.56 619378.73 37.5
561707.82 619515.05 37.0
561709.13 619850.81 37.5
561708.67 620460.10 35.0
561709.75 620500.39 35.0
561706.90 620827.16 33.8
561707.39 621115.31 23.8
561709.06 621303.27 19.5
561712.41 614436.52 36.3
561712.61 614701.58 42.3
561711.92 614801.51 38.6
561712.51 615237.80 36.8
561712.71 617404.26 36.3
561712.18 617535.86 36.8
561711.72 617607.54 37.2
561712.77 618156.85 39.9
561710.15 619161.51 37.8
561710.11 619483.52 37.0
561712.25 619880.83 37.0
561712.02 620020.86 36.3
561711.43 620054.26 36.2
561711.00 621175.19 22.1
561713.33 614478.74 36.5
561715.53 617020.11 34.7
561714.54 617498.98 36.5
561713.69 617574.15 37.1
561714.74 618445.86 37.5
561713.95 618486.94 37.9
561714.64 619020.93 37.6
561714.64 619632.90 37.4
561714.12 619799.44 37.3
561714.90 619960.49 36.5
561714.68 620645.66 34.4
561713.85 620796.45 33.5
561713.17 621257.44 19.6
561717.56 614831.70 39.2
561716.68 615088.26 38.1
561717.60 616808.99 32.2
561716.18 618008.72 38.5
561717.27 618290.68 38.9
561716.22 618768.96 37.5
561717.99 618989.30 37.4
561716.81 619331.43 36.8
561716.81 620116.73 36.1
561716.94 620390.61 35.1
561718.32 620695.33 34.1
561718.09 621069.58 23.2
561719.66 614735.60 40.9
561720.06 615165.36 37.9
561720.81 615334.09 34.2
561720.71 620425.62 35.0
561720.15 620562.00 34.7
561720.29 620757.67 33.3
561720.58 620986.51 24.9
561719.86 621217.84 19.9
561723.70 616838.62 33.2
561722.16 616933.50 34.2
561723.76 617156.89 35.3
561722.12 617213.88 35.4
561723.07 617370.77 36.4
561723.53 617459.05 36.7
561724.39 617847.41 38.3
561722.91 617888.65 38.5
561722.19 618105.80 39.7
561722.91 618414.20 37.4
561724.42 618730.80 37.6
561724.55 618935.40 37.4
561724.65 619209.35 37.3
561723.93 619298.81 37.1
561724.16 620195.04 35.7
561724.29 620238.87 35.5
561724.12 620276.90 35.5
561722.29 620344.84 35.1
561722.75 620599.99 34.4
561722.22 620948.06 26.0
561724.94 614398.76 35.8
561726.78 614670.51 40.4
561726.32 614944.66 38.3
561726.32 615302.76 35.9
561726.42 615431.04 23.6
561726.55 616750.46 31.9
561727.31 617112.40 35.3
561727.04 617316.99 36.2
561726.13 618522.11 37.7
561726.62 618589.40 38.0
561724.98 619075.22 37.5
561725.34 619135.20 37.3
561726.95 619407.57 37.4
561725.67 619721.75 37.3
561725.63 619931.85 36.4
561727.54 620309.57 35.3
561724.88 620725.25 33.4
561726.26 621142.15 20.4
561728.26 614534.81 36.4
561729.37 614574.05 35.7
561730.36 614776.55 41.7
561728.59 615021.89 38.7
561729.34 615210.17 37.6
561728.62 616781.07 32.8
561729.73 616890.85 34.0
561729.34 617077.79 35.6
561729.96 617243.70 36.5
561728.98 617668.53 37.6
561729.67 618320.86 38.3
561730.49 618621.72 38.1
561727.93 618684.48 37.9
561727.86 618853.60 37.4
561729.41 619828.24 36.8
561729.44 620150.42 35.6
561728.22 621029.35 22.2
561733.28 614605.91 36.8
561732.46 614985.60 38.4
561731.93 615395.41 32.8
561732.65 618242.91 38.2
561731.80 618382.87 37.2
561731.70 618654.69 38.0
561731.87 619241.37 37.6
561732.69 619602.45 36.8
561732.33 619691.46 37.1
561732.46 620526.01 34.5
561732.10 620907.67 25.1
561734.03 615137.31 38.5
561736.59 615272.18 37.5
561736.53 615361.81 35.1
561735.02 616961.35 35.0
561735.90 616995.21 35.0
561736.66 617757.71 38.2
561736.53 618134.28 39.0
561735.54 618179.29 39.1
561734.23 618351.34 37.5
561734.98 618885.36 37.4
561735.28 619104.95 37.5
561736.26 619533.82 36.9
561734.69 620090.31 35.7
561734.10 620669.58 33.4
561734.29 621099.24 19.7
561734.13 621496.25 11.3
561738.53 614370.31 36.1
561737.64 614637.47 38.4
561738.07 614889.14 36.9
561739.02 617519.32 37.3
561738.85 617627.29 37.6
561737.25 618033.20 38.6
561737.94 618064.93 38.8
561738.63 618465.65 37.3
561737.41 618558.03 37.8
561738.36 619660.30 37.1
561738.33 619780.54 36.9
561736.89 619903.18 36.2
561737.05 620485.46 34.6
561738.23 620858.85 25.4
561742.00 614423.50 35.4
561741.91 614714.80 42.0
561740.20 614851.68 37.3
561741.28 615106.07 39.4
561742.40 615478.32 24.2
561741.71 617283.92 36.5
561740.07 617420.83 36.7
561740.69 617483.73 37.3
561740.63 617793.50 38.9
561741.58 617945.27 38.4
561741.02 617990.25 37.6
561742.07 618814.60 37.5
561740.79 619483.33 37.3
561741.25 619870.30 36.3
561740.23 620627.06 33.5
561745.61 614819.46 38.9
561744.01 615238.45 38.3
561743.15 616861.55 34.3
561744.33 618277.13 37.8
561744.14 618435.66 37.2
561744.69 618959.61 37.6
561744.40 619005.77 37.7
561744.04 619446.06 37.5
561744.47 619564.79 37.0
561744.04 619746.98 36.6
561745.65 620054.36 35.7
561745.74 620408.56 34.7
561745.32 621055.24 18.6
561748.21 614744.92 42.9
561748.57 614922.94 36.2
561746.43 615050.69 38.7
561747.61 615178.51 38.9
561747.58 616725.92 33.4
561747.25 616814.96 34.2
561747.35 616916.83 35.1
561746.86 617351.05 36.8
561746.24 617390.55 37.1
561747.61 617712.37 38.0
561746.83 618770.37 37.5
561746.66 619176.21 37.6
561746.76 619325.03 37.2
561746.50 619959.48 36.1
561748.47 620366.69 34.9
561746.27 620442.38 34.6
561746.04 620578.54 33.7
561747.39 620967.08 20.1
561746.47 621003.76 19.2
561750.60 615325.33 38.1
561751.49 615507.19 25.2
561751.42 617034.91 35.5
561750.53 617199.54 36.3
561749.12 618207.77 37.7
561749.71 619629.95 36.8
561750.63 620019.38 35.9
561750.57 620178.01 35.5
561749.19 620219.55 35.2
561749.58 620933.75 20.4
561748.83 621420.79 10.7
561752.96 614962.54 37.2
561753.95 615445.51 33.2
561753.75 616764.44 34.0
561753.00 617135.89 36.3
561753.68 617449.80 37.5
561752.60 617572.87 37.5
561752.90 617832.94 39.1
561753.78 617916.47 38.4
561752.24 618095.08 38.8
561754.57 618928.01 37.6
561753.88 619376.67 37.2
561753.09 619989.17 36.2
561752.14 620259.61 34.9
561752.24 620549.01 33.5
561752.77 620830.41 23.6
561753.52 620886.47 21.5
561756.41 614489.96 35.8
561757.52 614587.54 36.0
561756.83 614661.36 40.0
561757.42 615080.32 38.8
561755.98 618698.36 37.6
561756.18 618730.28 37.6
561757.23 619039.60 37.5
561755.75 619206.62 37.4
561755.16 619295.73 37.4
561755.32 619714.20 36.6
561756.01 619843.30 36.4
561755.98 619928.67 35.8
561755.46 620120.27 35.6
561760.11 614453.38 35.4
561759.75 615210.47 39.9
561759.69 615381.17 37.4
561758.77 615412.24 36.3
561760.54 615542.46 25.6
561757.95 618308.76 37.3
561759.46 618852.92 37.5
561760.80 619086.18 37.7
561758.38 619812.20 36.3
561758.34 620510.72 33.5
561758.84 620750.84 24.8
561762.21 614557.39 35.5
561762.71 614619.20 38.0
561762.80 614991.41 37.7
561763.63 615151.05 40.1
561762.84 615290.09 39.0
561763.36 616681.92 33.8
561762.48 617167.19 36.8
561761.00 617539.99 38.0
561761.16 617873.09 38.3
561763.40 617968.76 37.7
561761.33 618014.43 37.9
561762.28 618251.64 37.2
561762.97 618393.04 37.3
561761.82 618665.28 37.7
561761.59 619680.64 36.5
561762.94 620292.51 34.7
561762.21 620326.93 34.8
561763.07 620604.19 30.5
561766.02 614871.23 38.5
561765.53 615022.48 36.5
561765.17 615260.17 39.3
561766.15 615351.58 38.4
561765.20 616967.26 35.6
561764.77 617007.48 36.3
561766.55 617506.10 37.9
561766.45 618173.49 37.7
561766.05 618481.56 37.6
561765.04 618627.98 37.8
561765.72 618981.92 37.7
561766.22 619151.57 37.1
561764.64 620083.72 35.6
561764.22 620469.35 33.6
561765.53 620787.62 22.3
561768.28 614777.10 43.0
561769.17 614839.50 39.7
561768.71 616790.98 35.1
561768.74 616844.39 35.1
561767.69 617225.98 36.9
561767.82 617259.12 36.5
561768.32 617761.61 38.9
561768.61 618134.51 38.1
561768.51 618343.60 37.4
561768.84 618560.72 37.9
561768.12 619426.41 37.0
561767.56 619512.07 36.8
561769.53 619778.27 36.4
561769.24 621236.47 10.5
561770.02 614377.40 36.4
561770.65 614409.32 36.1
561769.96 614689.34 41.1
561770.55 614902.50 39.6
561772.71 616641.83 34.2
561772.02 617075.16 36.3
561771.07 617421.26 37.9
561770.91 617604.33 38.1
561772.71 617662.56 37.9
561771.11 618058.72 38.3
561772.58 618423.88 37.8
561770.42 619268.50 37.0
561771.89 619902.88 35.7
561771.73 620425.88 33.7
561774.26 614520.35 35.5
561774.81 614940.49 40.5
561775.14 616741.08 34.9
561775.14 616933.14 35.5
561774.78 617107.28 36.3
561775.14 617361.94 37.8
561773.57 617475.98 38.1
561773.80 617797.37 38.3
561774.32 617940.35 37.5
561774.32 618521.35 37.7
561775.50 618755.38 37.7
561775.80 618884.94 37.4
561775.21 618950.23 37.9
561774.88 619116.83 37.1
561772.98 619607.34 36.3
561773.70 619648.12 36.3
561774.48 619743.53 36.6
561774.94 620239.99 34.7
561774.91 620705.73 23.6
561776.88 615107.61 39.3
561777.86 615185.76 40.2
561777.37 616609.25 34.4
561777.83 616896.49 35.3
561778.68 617312.89 37.3
561776.72 618808.39 37.7
561778.78 619061.71 37.0
561778.06 619540.51 36.4
561778.62 619572.73 36.5
561778.68 619959.54 36.3
561776.32 620150.35 34.8
561777.17 620193.46 34.8
561776.58 620392.05 33.4
561780.29 615049.84 37.6
561781.01 615321.69 38.9
561779.67 616579.33 34.6
561780.06 616707.97 35.2
561779.87 617192.78 37.3
561780.36 617392.55 37.8
561779.64 617697.14 38.1
561780.52 618276.87 36.9
561781.28 618597.17 37.6
561779.24 619225.85 37.2
561778.91 619395.34 36.8
561779.77 619454.10 36.6
561783.08 615235.99 39.9
561782.59 616817.75 35.5
561782.56 617576.41 38.1
561782.82 617837.04 38.1
561782.46 618087.23 38.3
561784.59 618919.58 37.6
561784.00 619315.55 37.0
561783.15 619360.36 36.9
561784.06 619705.28 36.7
561783.74 619860.53 35.7
561783.21 620107.70 34.9
561782.75 620350.52 33.6
561783.11 620666.79 23.2
561786.85 614491.57 35.0
561786.76 615396.62 38.1
561786.26 616548.33 34.7
561786.69 617046.29 37.1
561786.53 617735.14 37.9
561785.38 617899.80 37.3
561785.84 618226.54 37.0
561785.71 618457.44 37.3
561785.44 619195.57 37.1
561786.00 619830.41 35.7
561786.39 620734.05 20.7
561788.95 614433.93 36.3
561790.07 614582.03 35.3
561789.31 614637.34 37.9
561788.82 615079.33 38.0
561789.58 616517.82 34.6
561789.05 618313.84 37.7
561788.59 618723.22 37.8
561789.84 619003.11 37.2
561789.54 620064.04 35.0
561789.35 620308.29 33.6
561788.49 620585.52 24.4
561788.89 620620.73 23.6
561792.69 614357.75 37.6
561792.20 614549.61 35.2
561792.33 614667.59 40.5
561792.10 614754.86 42.0
561792.82 614795.41 41.2
561793.32 614986.32 41.9
561793.51 615366.64 38.7
561792.96 618155.54 37.9
561792.20 618652.23 37.9
561791.87 619674.73 36.6
561795.25 614719.30 41.2
561795.51 615018.54 38.3
561794.07 615290.36 40.2
561796.70 616484.78 34.7
561796.40 616863.06 36.3
561795.97 617017.29 36.9
561794.92 617137.63 36.9
561794.73 617867.52 37.1
561794.30 618194.71 37.3
561795.91 618369.22 37.5
561796.79 618853.74 37.3
561795.19 618973.32 37.5
561796.04 619798.22 35.5
561796.76 620030.90 35.1
561796.07 620265.81 33.8
561798.73 614463.09 36.0
561797.06 614872.61 41.5
561798.24 614917.00 43.4
561798.43 616671.56 35.2
561797.78 616973.23 36.4
561798.17 617267.12 37.6
561798.40 617531.13 38.1
561798.70 617768.17 37.5
561798.86 617977.65 37.3
561797.65 618039.10 37.8
561798.86 618550.88 37.5
561798.50 619479.62 36.3
561798.63 619761.77 35.6
561797.55 620502.68 25.2
561798.50 620538.05 24.2
561800.37 614402.27 37.4
561802.50 614609.55 35.8
561802.60 614956.89 43.3
561801.52 615138.16 39.5
561800.60 616441.50 34.9
561801.85 616629.92 35.3
561801.13 616770.51 34.9
561801.03 617222.37 37.6
561801.26 618007.94 37.4
561801.85 618404.49 37.1
561801.35 618505.41 37.4
561802.21 619137.40 36.6
561801.52 619428.70 36.3
561800.53 619512.10 36.5
561801.85 619731.10 35.7
